name	roi	z	x	y
GRV_Position010	nucleus_0001-0001-0433	1	82.053	66.208
GRV_Position010	nucleus_0001-0001-0433	1	82.053	66.350
GRV_Position010	nucleus_0001-0001-0433	1	81.770	66.350
GRV_Position010	nucleus_0001-0001-0433	1	81.770	66.491
GRV_Position010	nucleus_0001-0001-0433	1	81.629	66.491
GRV_Position010	nucleus_0001-0001-0433	1	81.629	66.633
GRV_Position010	nucleus_0001-0001-0433	1	81.487	66.633
GRV_Position010	nucleus_0001-0001-0433	1	81.487	66.774
GRV_Position010	nucleus_0001-0001-0433	1	81.204	66.774
GRV_Position010	nucleus_0001-0001-0433	1	81.204	66.916
GRV_Position010	nucleus_0001-0001-0433	1	81.063	66.916
GRV_Position010	nucleus_0001-0001-0433	1	81.063	67.057
GRV_Position010	nucleus_0001-0001-0433	1	80.780	67.057
GRV_Position010	nucleus_0001-0001-0433	1	80.780	67.199
GRV_Position010	nucleus_0001-0001-0433	1	80.497	67.199
GRV_Position010	nucleus_0001-0001-0433	1	80.497	67.340
GRV_Position010	nucleus_0001-0001-0433	1	80.214	67.340
GRV_Position010	nucleus_0001-0001-0433	1	80.214	67.482
GRV_Position010	nucleus_0001-0001-0433	1	79.789	67.482
GRV_Position010	nucleus_0001-0001-0433	1	79.789	67.623
GRV_Position010	nucleus_0001-0001-0433	1	78.941	67.623
GRV_Position010	nucleus_0001-0001-0433	1	78.941	67.764
GRV_Position010	nucleus_0001-0001-0433	1	78.375	67.764
GRV_Position010	nucleus_0001-0001-0433	1	78.375	67.623
GRV_Position010	nucleus_0001-0001-0433	1	77.526	67.623
GRV_Position010	nucleus_0001-0001-0433	1	77.526	67.482
GRV_Position010	nucleus_0001-0001-0433	1	76.960	67.482
GRV_Position010	nucleus_0001-0001-0433	1	76.960	67.340
GRV_Position010	nucleus_0001-0001-0433	1	76.536	67.340
GRV_Position010	nucleus_0001-0001-0433	1	76.536	67.199
GRV_Position010	nucleus_0001-0001-0433	1	76.253	67.199
GRV_Position010	nucleus_0001-0001-0433	1	76.253	67.057
GRV_Position010	nucleus_0001-0001-0433	1	75.828	67.057
GRV_Position010	nucleus_0001-0001-0433	1	75.828	66.916
GRV_Position010	nucleus_0001-0001-0433	1	75.545	66.916
GRV_Position010	nucleus_0001-0001-0433	1	75.545	66.774
GRV_Position010	nucleus_0001-0001-0433	1	75.262	66.774
GRV_Position010	nucleus_0001-0001-0433	1	75.262	66.633
GRV_Position010	nucleus_0001-0001-0433	1	75.121	66.633
GRV_Position010	nucleus_0001-0001-0433	1	75.121	66.491
GRV_Position010	nucleus_0001-0001-0433	1	74.838	66.491
GRV_Position010	nucleus_0001-0001-0433	1	74.838	66.350
GRV_Position010	nucleus_0001-0001-0433	1	74.697	66.350
GRV_Position010	nucleus_0001-0001-0433	1	74.697	66.208
GRV_Position010	nucleus_0001-0001-0433	1	74.414	66.208
GRV_Position010	nucleus_0001-0001-0433	1	74.414	66.067
GRV_Position010	nucleus_0001-0001-0433	1	74.272	66.067
GRV_Position010	nucleus_0001-0001-0433	1	74.272	65.925
GRV_Position010	nucleus_0001-0001-0433	1	74.131	65.925
GRV_Position010	nucleus_0001-0001-0433	1	74.131	65.784
GRV_Position010	nucleus_0001-0001-0433	1	73.989	65.784
GRV_Position010	nucleus_0001-0001-0433	1	73.989	65.642
GRV_Position010	nucleus_0001-0001-0433	1	73.848	65.642
GRV_Position010	nucleus_0001-0001-0433	1	73.848	65.501
GRV_Position010	nucleus_0001-0001-0433	1	73.706	65.501
GRV_Position010	nucleus_0001-0001-0433	1	73.706	65.359
GRV_Position010	nucleus_0001-0001-0433	1	73.565	65.359
GRV_Position010	nucleus_0001-0001-0433	1	73.565	65.218
GRV_Position010	nucleus_0001-0001-0433	1	73.423	65.218
GRV_Position010	nucleus_0001-0001-0433	1	73.423	65.077
GRV_Position010	nucleus_0001-0001-0433	1	73.282	65.077
GRV_Position010	nucleus_0001-0001-0433	1	73.282	64.935
GRV_Position010	nucleus_0001-0001-0433	1	73.140	64.935
GRV_Position010	nucleus_0001-0001-0433	1	73.140	64.652
GRV_Position010	nucleus_0001-0001-0433	1	72.999	64.652
GRV_Position010	nucleus_0001-0001-0433	1	72.999	64.511
GRV_Position010	nucleus_0001-0001-0433	1	72.857	64.511
GRV_Position010	nucleus_0001-0001-0433	1	72.857	64.228
GRV_Position010	nucleus_0001-0001-0433	1	72.716	64.228
GRV_Position010	nucleus_0001-0001-0433	1	72.716	63.945
GRV_Position010	nucleus_0001-0001-0433	1	72.574	63.945
GRV_Position010	nucleus_0001-0001-0433	1	72.574	63.662
GRV_Position010	nucleus_0001-0001-0433	1	72.433	63.662
GRV_Position010	nucleus_0001-0001-0433	1	72.433	63.379
GRV_Position010	nucleus_0001-0001-0433	1	72.292	63.379
GRV_Position010	nucleus_0001-0001-0433	1	72.292	62.813
GRV_Position010	nucleus_0001-0001-0433	1	72.150	62.813
GRV_Position010	nucleus_0001-0001-0433	1	72.150	61.964
GRV_Position010	nucleus_0001-0001-0433	1	72.009	61.964
GRV_Position010	nucleus_0001-0001-0433	1	72.009	58.710
GRV_Position010	nucleus_0001-0001-0433	1	72.150	58.710
GRV_Position010	nucleus_0001-0001-0433	1	72.150	58.144
GRV_Position010	nucleus_0001-0001-0433	1	72.292	58.144
GRV_Position010	nucleus_0001-0001-0433	1	72.292	57.862
GRV_Position010	nucleus_0001-0001-0433	1	72.433	57.862
GRV_Position010	nucleus_0001-0001-0433	1	72.433	57.437
GRV_Position010	nucleus_0001-0001-0433	1	72.574	57.437
GRV_Position010	nucleus_0001-0001-0433	1	72.574	57.296
GRV_Position010	nucleus_0001-0001-0433	1	72.716	57.296
GRV_Position010	nucleus_0001-0001-0433	1	72.716	57.013
GRV_Position010	nucleus_0001-0001-0433	1	72.857	57.013
GRV_Position010	nucleus_0001-0001-0433	1	72.857	56.871
GRV_Position010	nucleus_0001-0001-0433	1	72.999	56.871
GRV_Position010	nucleus_0001-0001-0433	1	72.999	56.588
GRV_Position010	nucleus_0001-0001-0433	1	73.140	56.588
GRV_Position010	nucleus_0001-0001-0433	1	73.140	56.447
GRV_Position010	nucleus_0001-0001-0433	1	73.282	56.447
GRV_Position010	nucleus_0001-0001-0433	1	73.282	56.305
GRV_Position010	nucleus_0001-0001-0433	1	73.423	56.305
GRV_Position010	nucleus_0001-0001-0433	1	73.423	56.164
GRV_Position010	nucleus_0001-0001-0433	1	73.565	56.164
GRV_Position010	nucleus_0001-0001-0433	1	73.565	56.022
GRV_Position010	nucleus_0001-0001-0433	1	73.848	56.022
GRV_Position010	nucleus_0001-0001-0433	1	73.848	55.881
GRV_Position010	nucleus_0001-0001-0433	1	73.989	55.881
GRV_Position010	nucleus_0001-0001-0433	1	73.989	55.739
GRV_Position010	nucleus_0001-0001-0433	1	74.272	55.739
GRV_Position010	nucleus_0001-0001-0433	1	74.272	55.598
GRV_Position010	nucleus_0001-0001-0433	1	74.414	55.598
GRV_Position010	nucleus_0001-0001-0433	1	74.414	55.457
GRV_Position010	nucleus_0001-0001-0433	1	74.697	55.457
GRV_Position010	nucleus_0001-0001-0433	1	74.697	55.315
GRV_Position010	nucleus_0001-0001-0433	1	74.979	55.315
GRV_Position010	nucleus_0001-0001-0433	1	74.979	55.174
GRV_Position010	nucleus_0001-0001-0433	1	75.262	55.174
GRV_Position010	nucleus_0001-0001-0433	1	75.262	55.032
GRV_Position010	nucleus_0001-0001-0433	1	75.687	55.032
GRV_Position010	nucleus_0001-0001-0433	1	75.687	54.891
GRV_Position010	nucleus_0001-0001-0433	1	76.536	54.891
GRV_Position010	nucleus_0001-0001-0433	1	76.536	54.749
GRV_Position010	nucleus_0001-0001-0433	1	78.658	54.749
GRV_Position010	nucleus_0001-0002-0508	1	103.274	64.086
GRV_Position010	nucleus_0001-0002-0508	1	103.839	64.086
GRV_Position010	nucleus_0001-0002-0508	1	103.839	64.228
GRV_Position010	nucleus_0001-0002-0508	1	104.122	64.228
GRV_Position010	nucleus_0001-0002-0508	1	104.122	64.369
GRV_Position010	nucleus_0001-0002-0508	1	104.405	64.369
GRV_Position010	nucleus_0001-0002-0508	1	104.405	64.511
GRV_Position010	nucleus_0001-0002-0508	1	104.688	64.511
GRV_Position010	nucleus_0001-0002-0508	1	104.688	64.652
GRV_Position010	nucleus_0001-0002-0508	1	104.830	64.652
GRV_Position010	nucleus_0001-0002-0508	1	104.830	64.794
GRV_Position010	nucleus_0001-0002-0508	1	104.971	64.794
GRV_Position010	nucleus_0001-0002-0508	1	104.971	64.935
GRV_Position010	nucleus_0001-0002-0508	1	105.113	64.935
GRV_Position010	nucleus_0001-0002-0508	1	105.113	65.077
GRV_Position010	nucleus_0001-0002-0508	1	105.254	65.077
