name	roi	z	x	y
GRV_Position010	nucleolus_0020-0002-0418	20	76.819	60.549
GRV_Position010	nucleolus_0020-0002-0418	20	76.677	60.549
GRV_Position010	nucleolus_0020-0002-0418	20	76.677	60.691
GRV_Position010	nucleolus_0020-0002-0418	20	76.394	60.691
GRV_Position010	nucleolus_0020-0002-0418	20	76.394	60.549
GRV_Position010	nucleolus_0020-0002-0418	20	76.253	60.549
GRV_Position010	nucleolus_0020-0002-0418	20	76.253	60.267
GRV_Position010	nucleolus_0020-0002-0418	20	76.111	60.267
GRV_Position010	nucleolus_0020-0002-0418	20	76.111	59.701
GRV_Position010	nucleolus_0020-0002-0418	20	75.970	59.701
GRV_Position010	nucleolus_0020-0002-0418	20	75.970	59.418
GRV_Position010	nucleolus_0020-0002-0418	20	75.828	59.418
GRV_Position010	nucleolus_0020-0002-0418	20	75.828	58.003
GRV_Position010	nucleolus_0020-0002-0418	20	75.970	58.003
GRV_Position010	nucleolus_0020-0002-0418	20	75.970	57.862
GRV_Position010	nucleolus_0020-0002-0418	20	76.253	57.862
GRV_Position010	nucleolus_0020-0002-0418	20	76.253	57.720
GRV_Position010	nucleolus_0020-0002-0418	20	76.394	57.720
GRV_Position010	nucleolus_0021-0001-0411	21	72.292	57.013
GRV_Position010	nucleolus_0021-0001-0411	21	72.716	57.013
GRV_Position010	nucleolus_0021-0001-0411	21	72.716	57.154
GRV_Position010	nucleolus_0021-0001-0411	21	73.282	57.154
GRV_Position010	nucleolus_0021-0001-0411	21	73.282	57.296
GRV_Position010	nucleolus_0021-0001-0411	21	73.565	57.296
GRV_Position010	nucleolus_0021-0001-0411	21	73.565	57.437
GRV_Position010	nucleolus_0021-0001-0411	21	73.706	57.437
GRV_Position010	nucleolus_0021-0001-0411	21	73.706	57.579
GRV_Position010	nucleolus_0021-0001-0411	21	73.848	57.579
GRV_Position010	nucleolus_0021-0001-0411	21	73.848	58.003
GRV_Position010	nucleolus_0021-0001-0411	21	73.989	58.003
GRV_Position010	nucleolus_0021-0001-0411	21	73.989	58.710
GRV_Position010	nucleolus_0021-0001-0411	21	73.848	58.710
GRV_Position010	nucleolus_0021-0001-0411	21	73.848	59.135
GRV_Position010	nucleolus_0021-0001-0411	21	73.706	59.135
GRV_Position010	nucleolus_0021-0001-0411	21	73.706	59.276
GRV_Position010	nucleolus_0021-0001-0411	21	73.565	59.276
GRV_Position010	nucleolus_0021-0001-0411	21	73.565	59.418
GRV_Position010	nucleolus_0021-0001-0411	21	73.423	59.418
GRV_Position010	nucleolus_0021-0001-0411	21	73.423	59.559
GRV_Position010	nucleolus_0021-0001-0411	21	72.574	59.559
GRV_Position010	nucleolus_0021-0001-0411	21	72.574	59.418
GRV_Position010	nucleolus_0021-0001-0411	21	72.292	59.418
GRV_Position010	nucleolus_0021-0001-0411	21	72.292	59.276
GRV_Position010	nucleolus_0021-0001-0411	21	72.150	59.276
GRV_Position010	nucleolus_0021-0001-0411	21	72.150	59.135
GRV_Position010	nucleolus_0021-0001-0411	21	71.867	59.135
GRV_Position010	nucleolus_0021-0001-0411	21	71.867	58.993
GRV_Position010	nucleolus_0021-0001-0411	21	71.726	58.993
GRV_Position010	nucleolus_0021-0001-0411	21	71.726	58.852
GRV_Position010	nucleolus_0021-0001-0411	21	71.584	58.852
GRV_Position010	nucleolus_0021-0001-0411	21	71.584	58.710
GRV_Position010	nucleolus_0021-0001-0411	21	71.443	58.710
GRV_Position010	nucleolus_0021-0001-0411	21	71.443	57.720
GRV_Position010	nucleolus_0021-0001-0411	21	71.584	57.720
GRV_Position010	nucleolus_0021-0001-0411	21	71.584	57.296
GRV_Position010	nucleolus_0021-0001-0411	21	71.726	57.296
GRV_Position010	nucleolus_0021-0001-0411	21	71.726	57.013
GRV_Position010	nucleolus_0021-0001-0411	21	72.009	57.013
GRV_Position010	nucleolus_0021-0001-0411	21	72.009	56.871
GRV_Position010	nucleolus_0021-0001-0411	21	72.292	56.871
GRV_Position010	nucleolus_0021-0002-0582	21	68.330	80.921
GRV_Position010	nucleolus_0021-0002-0582	21	68.613	80.921
GRV_Position010	nucleolus_0021-0002-0582	21	68.613	81.063
GRV_Position010	nucleolus_0021-0002-0582	21	68.755	81.063
GRV_Position010	nucleolus_0021-0002-0582	21	68.755	81.204
GRV_Position010	nucleolus_0021-0002-0582	21	68.896	81.204
GRV_Position010	nucleolus_0021-0002-0582	21	68.896	81.487
GRV_Position010	nucleolus_0021-0002-0582	21	69.038	81.487
GRV_Position010	nucleolus_0021-0002-0582	21	69.038	81.912
GRV_Position010	nucleolus_0021-0002-0582	21	68.896	81.912
GRV_Position010	nucleolus_0021-0002-0582	21	68.896	82.336
GRV_Position010	nucleolus_0021-0002-0582	21	68.755	82.336
GRV_Position010	nucleolus_0021-0002-0582	21	68.755	82.619
GRV_Position010	nucleolus_0021-0002-0582	21	68.613	82.619
GRV_Position010	nucleolus_0021-0002-0582	21	68.613	83.326
GRV_Position010	nucleolus_0021-0002-0582	21	68.472	83.326
GRV_Position010	nucleolus_0021-0002-0582	21	68.472	83.609
GRV_Position010	nucleolus_0021-0002-0582	21	68.330	83.609
GRV_Position010	nucleolus_0021-0002-0582	21	68.330	83.751
GRV_Position010	nucleolus_0021-0002-0582	21	68.189	83.751
GRV_Position010	nucleolus_0021-0002-0582	21	68.189	83.892
GRV_Position010	nucleolus_0021-0002-0582	21	67.906	83.892
GRV_Position010	nucleolus_0021-0002-0582	21	67.906	84.034
GRV_Position010	nucleolus_0021-0002-0582	21	66.491	84.034
GRV_Position010	nucleolus_0021-0002-0582	21	66.491	83.892
GRV_Position010	nucleolus_0021-0002-0582	21	66.350	83.892
GRV_Position010	nucleolus_0021-0002-0582	21	66.350	83.751
GRV_Position010	nucleolus_0021-0002-0582	21	66.067	83.751
GRV_Position010	nucleolus_0021-0002-0582	21	66.067	83.468
GRV_Position010	nucleolus_0021-0002-0582	21	65.925	83.468
GRV_Position010	nucleolus_0021-0002-0582	21	65.925	83.326
GRV_Position010	nucleolus_0021-0002-0582	21	65.784	83.326
GRV_Position010	nucleolus_0021-0002-0582	21	65.784	83.185
GRV_Position010	nucleolus_0021-0002-0582	21	65.642	83.185
GRV_Position010	nucleolus_0021-0002-0582	21	65.642	83.043
GRV_Position010	nucleolus_0021-0002-0582	21	65.501	83.043
GRV_Position010	nucleolus_0021-0002-0582	21	65.501	82.760
GRV_Position010	nucleolus_0021-0002-0582	21	65.359	82.760
GRV_Position010	nucleolus_0021-0002-0582	21	65.359	81.629
GRV_Position010	nucleolus_0021-0002-0582	21	65.501	81.629
GRV_Position010	nucleolus_0021-0002-0582	21	65.501	81.487
GRV_Position010	nucleolus_0021-0002-0582	21	65.642	81.487
GRV_Position010	nucleolus_0021-0002-0582	21	65.642	81.346
GRV_Position010	nucleolus_0021-0002-0582	21	66.208	81.346
GRV_Position010	nucleolus_0021-0002-0582	21	66.208	81.204
GRV_Position010	nucleolus_0021-0002-0582	21	66.774	81.204
GRV_Position010	nucleolus_0021-0002-0582	21	66.774	81.346
GRV_Position010	nucleolus_0021-0002-0582	21	67.199	81.346
GRV_Position010	nucleolus_0021-0002-0582	21	67.199	81.204
GRV_Position010	nucleolus_0021-0002-0582	21	67.340	81.204
GRV_Position010	nucleolus_0021-0002-0582	21	67.340	81.063
GRV_Position010	nucleolus_0021-0002-0582	21	67.482	81.063
GRV_Position010	nucleolus_0021-0002-0582	21	67.482	80.921
GRV_Position010	nucleolus_0021-0002-0582	21	67.623	80.921
GRV_Position010	nucleolus_0021-0002-0582	21	67.623	80.780
GRV_Position010	nucleolus_0021-0002-0582	21	68.330	80.780
GRV_Position010	nucleolus_0022-0001-0581	22	68.047	80.497
GRV_Position010	nucleolus_0022-0001-0581	22	68.189	80.497
GRV_Position010	nucleolus_0022-0001-0581	22	68.189	80.638
GRV_Position010	nucleolus_0022-0001-0581	22	68.330	80.638
GRV_Position010	nucleolus_0022-0001-0581	22	68.330	80.780
GRV_Position010	nucleolus_0022-0001-0581	22	68.472	80.780
GRV_Position010	nucleolus_0022-0001-0581	22	68.472	80.921
GRV_Position010	nucleolus_0022-0001-0581	22	68.613	80.921
GRV_Position010	nucleolus_0022-0001-0581	22	68.613	81.063
GRV_Position010	nucleolus_0022-0001-0581	22	68.755	81.063
GRV_Position010	nucleolus_0022-0001-0581	22	68.755	81.487
GRV_Position010	nucleolus_0022-0001-0581	22	68.896	81.487
GRV_Position010	nucleolus_0022-0001-0581	22	68.896	81.912
GRV_Position010	nucleolus_0022-0001-0581	22	69.038	81.912
GRV_Position010	nucleolus_0022-0001-0581	22	69.038	82.477
GRV_Position010	nucleolus_0022-0001-0581	22	68.896	82.477
GRV_Position010	nucleolus_0022-0001-0581	22	68.896	82.760
GRV_Position010	nucleolus_0022-0001-0581	22	68.755	82.760
GRV_Position010	nucleolus_0022-0001-0581	22	68.755	83.043
GRV_Position010	nucleolus_0022-0001-0581	22	68.613	83.043
GRV_Position010	nucleolus_0022-0001-0581	22	68.613	83.326
GRV_Position010	nucleolus_0022-0001-0581	22	68.472	83.326
GRV_Position010	nucleolus_0022-0001-0581	22	68.472	83.609
GRV_Position010	nucleolus_0022-0001-0581	22	68.330	83.609
GRV_Position010	nucleolus_0022-0001-0581	22	68.330	83.751
GRV_Position010	nucleolus_0022-0001-0581	22	68.189	83.751
GRV_Position010	nucleolus_0022-0001-0581	22	68.189	83.892
GRV_Position010	nucleolus_0022-0001-0581	22	67.906	83.892
GRV_Position010	nucleolus_0022-0001-0581	22	67.906	84.034
GRV_Position010	nucleolus_0022-0001-0581	22	67.057	84.034
GRV_Position010	nucleolus_0022-0001-0581	22	67.057	83.892
GRV_Position010	nucleolus_0022-0001-0581	22	66.350	83.892
GRV_Position010	nucleolus_0022-0001-0581	22	66.350	83.751
GRV_Position010	nucleolus_0022-0001-0581	22	65.925	83.751
GRV_Position010	nucleolus_0022-0001-0581	22	65.925	83.609
GRV_Position010	nucleolus_0022-0001-0581	22	65.784	83.609
GRV_Position010	nucleolus_0022-0001-0581	22	65.784	83.468
GRV_Position010	nucleolus_0022-0001-0581	22	65.642	83.468
GRV_Position010	nucleolus_0022-0001-0581	22	65.642	83.326
GRV_Position010	nucleolus_0022-0001-0581	22	65.501	83.326
GRV_Position010	nucleolus_0022-0001-0581	22	65.501	83.043
GRV_Position010	nucleolus_0022-0001-0581	22	65.359	83.043
GRV_Position010	nucleolus_0022-0001-0581	22	65.359	82.902
GRV_Position010	nucleolus_0022-0001-0581	22	65.218	82.902
GRV_Position010	nucleolus_0022-0001-0581	22	65.218	82.619
GRV_Position010	nucleolus_0022-0001-0581	22	65.077	82.619
GRV_Position010	nucleolus_0022-0001-0581	22	65.077	82.477
GRV_Position010	nucleolus_0022-0001-0581	22	64.935	82.477
GRV_Position010	nucleolus_0022-0001-0581	22	64.935	81.770
GRV_Position010	nucleolus_0022-0001-0581	22	65.077	81.770
GRV_Position010	nucleolus_0022-0001-0581	22	65.077	81.346
GRV_Position010	nucleolus_0022-0001-0581	22	65.218	81.346
GRV_Position010	nucleolus_0022-0001-0581	22	65.218	81.063
GRV_Position010	nucleolus_0022-0001-0581	22	65.359	81.063
GRV_Position010	nucleolus_0022-0001-0581	22	65.359	80.921
GRV_Position010	nucleolus_0022-0001-0581	22	65.501	80.921
GRV_Position010	nucleolus_0022-0001-0581	22	65.501	80.780
GRV_Position010	nucleolus_0022-0001-0581	22	65.642	80.780
GRV_Position010	nucleolus_0022-0001-0581	22	65.642	80.638
GRV_Position010	nucleolus_0022-0001-0581	22	66.067	80.638
GRV_Position010	nucleolus_0022-0001-0581	22	66.067	80.497
GRV_Position010	nucleolus_0022-0001-0581	22	66.491	80.497
GRV_Position010	nucleolus_0022-0001-0581	22	66.491	80.355
GRV_Position010	nucleolus_0022-0001-0581	22	68.047	80.355
GRV_Position010	nucleolus_0023-0001-0581	23	67.764	80.638
GRV_Position010	nucleolus_0023-0001-0581	23	68.047	80.638
GRV_Position010	nucleolus_0023-0001-0581	23	68.047	80.780
GRV_Position010	nucleolus_0023-0001-0581	23	68.189	80.780
GRV_Position010	nucleolus_0023-0001-0581	23	68.189	80.921
GRV_Position010	nucleolus_0023-0001-0581	23	68.330	80.921
GRV_Position010	nucleolus_0023-0001-0581	23	68.330	81.063
GRV_Position010	nucleolus_0023-0001-0581	23	68.472	81.063
GRV_Position010	nucleolus_0023-0001-0581	23	68.472	81.204
GRV_Position010	nucleolus_0023-0001-0581	23	68.613	81.204
GRV_Position010	nucleolus_0023-0001-0581	23	68.613	81.629
GRV_Position010	nucleolus_0023-0001-0581	23	68.755	81.629
GRV_Position010	nucleolus_0023-0001-0581	23	68.755	82.760
GRV_Position010	nucleolus_0023-0001-0581	23	68.613	82.760
GRV_Position010	nucleolus_0023-0001-0581	23	68.613	83.326
GRV_Position010	nucleolus_0023-0001-0581	23	68.472	83.326
GRV_Position010	nucleolus_0023-0001-0581	23	68.472	83.468
GRV_Position010	nucleolus_0023-0001-0581	23	68.330	83.468
GRV_Position010	nucleolus_0023-0001-0581	23	68.330	83.609
GRV_Position010	nucleolus_0023-0001-0581	23	68.189	83.609
GRV_Position010	nucleolus_0023-0001-0581	23	68.189	83.751
GRV_Position010	nucleolus_0023-0001-0581	23	67.906	83.751
GRV_Position010	nucleolus_0023-0001-0581	23	67.906	83.892
GRV_Position010	nucleolus_0023-0001-0581	23	66.633	83.892
GRV_Position010	nucleolus_0023-0001-0581	23	66.633	83.751
GRV_Position010	nucleolus_0023-0001-0581	23	66.067	83.751
GRV_Position010	nucleolus_0023-0001-0581	23	66.067	83.609
GRV_Position010	nucleolus_0023-0001-0581	23	65.784	83.609
GRV_Position010	nucleolus_0023-0001-0581	23	65.784	83.468
GRV_Position010	nucleolus_0023-0001-0581	23	65.642	83.468
GRV_Position010	nucleolus_0023-0001-0581	23	65.642	83.326
GRV_Position010	nucleolus_0023-0001-0581	23	65.501	83.326
GRV_Position010	nucleolus_0023-0001-0581	23	65.501	83.043
GRV_Position010	nucleolus_0023-0001-0581	23	65.359	83.043
GRV_Position010	nucleolus_0023-0001-0581	23	65.359	82.760
GRV_Position010	nucleolus_0023-0001-0581	23	65.218	82.760
GRV_Position010	nucleolus_0023-0001-0581	23	65.218	82.336
GRV_Position010	nucleolus_0023-0001-0581	23	65.077	82.336
GRV_Position010	nucleolus_0023-0001-0581	23	65.077	81.487
GRV_Position010	nucleolus_0023-0001-0581	23	65.218	81.487
GRV_Position010	nucleolus_0023-0001-0581	23	65.218	81.063
GRV_Position010	nucleolus_0023-0001-0581	23	65.359	81.063
GRV_Position010	nucleolus_0023-0001-0581	23	65.359	80.921
GRV_Position010	nucleolus_0023-0001-0581	23	65.501	80.921
GRV_Position010	nucleolus_0023-0001-0581	23	65.501	80.638
GRV_Position010	nucleolus_0023-0001-0581	23	65.642	80.638
GRV_Position010	nucleolus_0023-0001-0581	23	65.642	80.497
GRV_Position010	nucleolus_0023-0001-0581	23	67.764	80.497
GRV_Position010	nucleolus_0024-0001-0581	24	67.199	80.638
GRV_Position010	nucleolus_0024-0001-0581	24	67.623	80.638
GRV_Position010	nucleolus_0024-0001-0581	24	67.623	80.780
GRV_Position010	nucleolus_0024-0001-0581	24	67.906	80.780
GRV_Position010	nucleolus_0024-0001-0581	24	67.906	80.921
GRV_Position010	nucleolus_0024-0001-0581	24	68.189	80.921
GRV_Position010	nucleolus_0024-0001-0581	24	68.189	81.063
GRV_Position010	nucleolus_0024-0001-0581	24	68.330	81.063
GRV_Position010	nucleolus_0024-0001-0581	24	68.330	81.204
GRV_Position010	nucleolus_0024-0001-0581	24	68.472	81.204
GRV_Position010	nucleolus_0024-0001-0581	24	68.472	81.487
GRV_Position010	nucleolus_0024-0001-0581	24	68.613	81.487
GRV_Position010	nucleolus_0024-0001-0581	24	68.613	83.043
GRV_Position010	nucleolus_0024-0001-0581	24	68.472	83.043
GRV_Position010	nucleolus_0024-0001-0581	24	68.472	83.326
GRV_Position010	nucleolus_0024-0001-0581	24	68.330	83.326
GRV_Position010	nucleolus_0024-0001-0581	24	68.330	83.609
GRV_Position010	nucleolus_0024-0001-0581	24	68.189	83.609
GRV_Position010	nucleolus_0024-0001-0581	24	68.189	83.751
GRV_Position010	nucleolus_0024-0001-0581	24	67.906	83.751
GRV_Position010	nucleolus_0024-0001-0581	24	67.906	83.892
GRV_Position010	nucleolus_0024-0001-0581	24	66.774	83.892
GRV_Position010	nucleolus_0024-0001-0581	24	66.774	83.751
GRV_Position010	nucleolus_0024-0001-0581	24	66.491	83.751
GRV_Position010	nucleolus_0024-0001-0581	24	66.491	83.609
GRV_Position010	nucleolus_0024-0001-0581	24	66.350	83.609
GRV_Position010	nucleolus_0024-0001-0581	24	66.350	83.468
GRV_Position010	nucleolus_0024-0001-0581	24	66.208	83.468
GRV_Position010	nucleolus_0024-0001-0581	24	66.208	83.326
GRV_Position010	nucleolus_0024-0001-0581	24	66.067	83.326
GRV_Position010	nucleolus_0024-0001-0581	24	66.067	83.185
GRV_Position010	nucleolus_0024-0001-0581	24	65.925	83.185
GRV_Position010	nucleolus_0024-0001-0581	24	65.925	83.043
GRV_Position010	nucleolus_0024-0001-0581	24	65.784	83.043
GRV_Position010	nucleolus_0024-0001-0581	24	65.784	82.902
GRV_Position010	nucleolus_0024-0001-0581	24	65.642	82.902
GRV_Position010	nucleolus_0024-0001-0581	24	65.642	82.760
GRV_Position010	nucleolus_0024-0001-0581	24	65.501	82.760
GRV_Position010	nucleolus_0024-0001-0581	24	65.501	82.619
GRV_Position010	nucleolus_0024-0001-0581	24	65.359	82.619
GRV_Position010	nucleolus_0024-0001-0581	24	65.359	82.336
GRV_Position010	nucleolus_0024-0001-0581	24	65.218	82.336
GRV_Position010	nucleolus_0024-0001-0581	24	65.218	81.204
GRV_Position010	nucleolus_0024-0001-0581	24	65.359	81.204
GRV_Position010	nucleolus_0024-0001-0581	24	65.359	81.063
GRV_Position010	nucleolus_0024-0001-0581	24	65.501	81.063
GRV_Position010	nucleolus_0024-0001-0581	24	65.501	80.921
GRV_Position010	nucleolus_0024-0001-0581	24	65.642	80.921
GRV_Position010	nucleolus_0024-0001-0581	24	65.642	80.780
GRV_Position010	nucleolus_0024-0001-0581	24	65.784	80.780
GRV_Position010	nucleolus_0024-0001-0581	24	65.784	80.638
GRV_Position010	nucleolus_0024-0001-0581	24	66.208	80.638
GRV_Position010	nucleolus_0024-0001-0581	24	66.208	80.497
GRV_Position010	nucleolus_0024-0001-0581	24	67.199	80.497
GRV_Position010	nucleolus_0025-0001-0581	25	66.774	80.638
GRV_Position010	nucleolus_0025-0001-0581	25	67.199	80.638
GRV_Position010	nucleolus_0025-0001-0581	25	67.199	80.780
GRV_Position010	nucleolus_0025-0001-0581	25	67.340	80.780
GRV_Position010	nucleolus_0025-0001-0581	25	67.340	80.921
GRV_Position010	nucleolus_0025-0001-0581	25	67.482	80.921
GRV_Position010	nucleolus_0025-0001-0581	25	67.482	81.063
GRV_Position010	nucleolus_0025-0001-0581	25	67.764	81.063
GRV_Position010	nucleolus_0025-0001-0581	25	67.764	81.204
GRV_Position010	nucleolus_0025-0001-0581	25	67.906	81.204
GRV_Position010	nucleolus_0025-0001-0581	25	67.906	81.346
GRV_Position010	nucleolus_0025-0001-0581	25	68.189	81.346
GRV_Position010	nucleolus_0025-0001-0581	25	68.189	81.629
GRV_Position010	nucleolus_0025-0001-0581	25	68.330	81.629
GRV_Position010	nucleolus_0025-0001-0581	25	68.330	82.053
GRV_Position010	nucleolus_0025-0001-0581	25	68.472	82.053
GRV_Position010	nucleolus_0025-0001-0581	25	68.472	82.760
GRV_Position010	nucleolus_0025-0001-0581	25	68.330	82.760
GRV_Position010	nucleolus_0025-0001-0581	25	68.330	83.043
GRV_Position010	nucleolus_0025-0001-0581	25	68.189	83.043
GRV_Position010	nucleolus_0025-0001-0581	25	68.189	83.185
GRV_Position010	nucleolus_0025-0001-0581	25	68.047	83.185
GRV_Position010	nucleolus_0025-0001-0581	25	68.047	83.468
GRV_Position010	nucleolus_0025-0001-0581	25	67.906	83.468
GRV_Position010	nucleolus_0025-0001-0581	25	67.906	83.609
GRV_Position010	nucleolus_0025-0001-0581	25	67.764	83.609
GRV_Position010	nucleolus_0025-0001-0581	25	67.764	83.751
GRV_Position010	nucleolus_0025-0001-0581	25	67.623	83.751
GRV_Position010	nucleolus_0025-0001-0581	25	67.623	83.892
GRV_Position010	nucleolus_0025-0001-0581	25	67.340	83.892
GRV_Position010	nucleolus_0025-0001-0581	25	67.340	84.034
GRV_Position010	nucleolus_0025-0001-0581	25	66.774	84.034
GRV_Position010	nucleolus_0025-0001-0581	25	66.774	83.892
GRV_Position010	nucleolus_0025-0001-0581	25	66.350	83.892
GRV_Position010	nucleolus_0025-0001-0581	25	66.350	83.751
GRV_Position010	nucleolus_0025-0001-0581	25	66.208	83.751
GRV_Position010	nucleolus_0025-0001-0581	25	66.208	83.609
GRV_Position010	nucleolus_0025-0001-0581	25	66.067	83.609
GRV_Position010	nucleolus_0025-0001-0581	25	66.067	83.468
GRV_Position010	nucleolus_0025-0001-0581	25	65.925	83.468
GRV_Position010	nucleolus_0025-0001-0581	25	65.925	83.326
GRV_Position010	nucleolus_0025-0001-0581	25	65.784	83.326
GRV_Position010	nucleolus_0025-0001-0581	25	65.784	83.185
GRV_Position010	nucleolus_0025-0001-0581	25	65.642	83.185
GRV_Position010	nucleolus_0025-0001-0581	25	65.642	82.902
GRV_Position010	nucleolus_0025-0001-0581	25	65.501	82.902
GRV_Position010	nucleolus_0025-0001-0581	25	65.501	82.053
GRV_Position010	nucleolus_0025-0001-0581	25	65.642	82.053
GRV_Position010	nucleolus_0025-0001-0581	25	65.642	81.204
GRV_Position010	nucleolus_0025-0001-0581	25	65.784	81.204
GRV_Position010	nucleolus_0025-0001-0581	25	65.784	80.921
GRV_Position010	nucleolus_0025-0001-0581	25	65.925	80.921
GRV_Position010	nucleolus_0025-0001-0581	25	65.925	80.780
GRV_Position010	nucleolus_0025-0001-0581	25	66.208	80.780
GRV_Position010	nucleolus_0025-0001-0581	25	66.208	80.638
GRV_Position010	nucleolus_0025-0001-0581	25	66.491	80.638
GRV_Position010	nucleolus_0025-0001-0581	25	66.491	80.497
GRV_Position010	nucleolus_0025-0001-0581	25	66.774	80.497
GRV_Position010	nucleolus_0026-0001-0585	26	66.633	81.346
GRV_Position010	nucleolus_0026-0001-0585	26	66.916	81.346
GRV_Position010	nucleolus_0026-0001-0585	26	66.916	81.487
GRV_Position010	nucleolus_0026-0001-0585	26	67.057	81.487
GRV_Position010	nucleolus_0026-0001-0585	26	67.057	81.629
GRV_Position010	nucleolus_0026-0001-0585	26	67.199	81.629
GRV_Position010	nucleolus_0026-0001-0585	26	67.199	81.770
GRV_Position010	nucleolus_0026-0001-0585	26	67.340	81.770
GRV_Position010	nucleolus_0026-0001-0585	26	67.340	82.053
GRV_Position010	nucleolus_0026-0001-0585	26	67.482	82.053
GRV_Position010	nucleolus_0026-0001-0585	26	67.482	82.194
GRV_Position010	nucleolus_0026-0001-0585	26	67.623	82.194
GRV_Position010	nucleolus_0026-0001-0585	26	67.623	82.336
GRV_Position010	nucleolus_0026-0001-0585	26	67.764	82.336
GRV_Position010	nucleolus_0026-0001-0585	26	67.764	82.477
GRV_Position010	nucleolus_0026-0001-0585	26	67.906	82.477
GRV_Position010	nucleolus_0026-0001-0585	26	67.906	82.902
GRV_Position010	nucleolus_0026-0001-0585	26	67.764	82.902
GRV_Position010	nucleolus_0026-0001-0585	26	67.764	83.326
GRV_Position010	nucleolus_0026-0001-0585	26	67.623	83.326
GRV_Position010	nucleolus_0026-0001-0585	26	67.623	83.468
GRV_Position010	nucleolus_0026-0001-0585	26	67.482	83.468
GRV_Position010	nucleolus_0026-0001-0585	26	67.482	83.609
GRV_Position010	nucleolus_0026-0001-0585	26	67.340	83.609
GRV_Position010	nucleolus_0026-0001-0585	26	67.340	84.034
GRV_Position010	nucleolus_0026-0001-0585	26	67.199	84.034
GRV_Position010	nucleolus_0026-0001-0585	26	67.199	84.317
GRV_Position010	nucleolus_0026-0001-0585	26	67.057	84.317
GRV_Position010	nucleolus_0026-0001-0585	26	67.057	84.458
GRV_Position010	nucleolus_0026-0001-0585	26	66.491	84.458
GRV_Position010	nucleolus_0026-0001-0585	26	66.491	84.317
GRV_Position010	nucleolus_0026-0001-0585	26	66.350	84.317
GRV_Position010	nucleolus_0026-0001-0585	26	66.350	84.175
GRV_Position010	nucleolus_0026-0001-0585	26	66.067	84.175
GRV_Position010	nucleolus_0026-0001-0585	26	66.067	83.892
GRV_Position010	nucleolus_0026-0001-0585	26	65.925	83.892
GRV_Position010	nucleolus_0026-0001-0585	26	65.925	83.609
GRV_Position010	nucleolus_0026-0001-0585	26	65.784	83.609
GRV_Position010	nucleolus_0026-0001-0585	26	65.784	83.326
GRV_Position010	nucleolus_0026-0001-0585	26	65.642	83.326
GRV_Position010	nucleolus_0026-0001-0585	26	65.642	82.619
GRV_Position010	nucleolus_0026-0001-0585	26	65.784	82.619
GRV_Position010	nucleolus_0026-0001-0585	26	65.784	82.336
GRV_Position010	nucleolus_0026-0001-0585	26	65.925	82.336
GRV_Position010	nucleolus_0026-0001-0585	26	65.925	82.053
GRV_Position010	nucleolus_0026-0001-0585	26	66.067	82.053
GRV_Position010	nucleolus_0026-0001-0585	26	66.067	81.487
GRV_Position010	nucleolus_0026-0001-0585	26	66.208	81.487
GRV_Position010	nucleolus_0026-0001-0585	26	66.208	81.346
GRV_Position010	nucleolus_0026-0001-0585	26	66.491	81.346
GRV_Position010	nucleolus_0026-0001-0585	26	66.491	81.204
GRV_Position010	nucleolus_0026-0001-0585	26	66.633	81.204
GRV_Position010	nucleolus_0031-0001-0510	31	94.219	69.745
GRV_Position010	nucleolus_0031-0001-0510	31	94.502	69.745
GRV_Position010	nucleolus_0031-0001-0510	31	94.502	69.887
GRV_Position010	nucleolus_0031-0001-0510	31	94.644	69.887
GRV_Position010	nucleolus_0031-0001-0510	31	94.644	70.877
GRV_Position010	nucleolus_0031-0001-0510	31	94.785	70.877
GRV_Position010	nucleolus_0031-0001-0510	31	94.785	71.584
GRV_Position010	nucleolus_0031-0001-0510	31	94.927	71.584
GRV_Position010	nucleolus_0031-0001-0510	31	94.927	72.716
GRV_Position010	nucleolus_0031-0001-0510	31	95.068	72.716
GRV_Position010	nucleolus_0031-0001-0510	31	95.068	73.423
GRV_Position010	nucleolus_0031-0001-0510	31	94.927	73.423
GRV_Position010	nucleolus_0031-0001-0510	31	94.927	73.706
GRV_Position010	nucleolus_0031-0001-0510	31	94.785	73.706
GRV_Position010	nucleolus_0031-0001-0510	31	94.785	73.848
GRV_Position010	nucleolus_0031-0001-0510	31	94.644	73.848
GRV_Position010	nucleolus_0031-0001-0510	31	94.644	73.989
GRV_Position010	nucleolus_0031-0001-0510	31	94.361	73.989
GRV_Position010	nucleolus_0031-0001-0510	31	94.361	74.131
GRV_Position010	nucleolus_0031-0001-0510	31	94.219	74.131
GRV_Position010	nucleolus_0031-0001-0510	31	94.219	74.272
GRV_Position010	nucleolus_0031-0001-0510	31	93.937	74.272
GRV_Position010	nucleolus_0031-0001-0510	31	93.937	74.414
GRV_Position010	nucleolus_0031-0001-0510	31	93.795	74.414
GRV_Position010	nucleolus_0031-0001-0510	31	93.795	74.555
GRV_Position010	nucleolus_0031-0001-0510	31	93.654	74.555
GRV_Position010	nucleolus_0031-0001-0510	31	93.654	74.697
GRV_Position010	nucleolus_0031-0001-0510	31	93.371	74.697
GRV_Position010	nucleolus_0031-0001-0510	31	93.371	74.838
GRV_Position010	nucleolus_0031-0001-0510	31	92.805	74.838
GRV_Position010	nucleolus_0031-0001-0510	31	92.805	74.697
